,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,length_in_minutes,time_signature
1972,0.59,0.38,C#/Db,-16.75,minor,0.07,0.88,0.93,0.11,0.5,60.02,audio_features,76aT4KaGmCANrBW6HPNUZf,3.93,4/4
1973,0.73,0.32,E,-15.98,minor,0.04,0.5,0.9,0.11,0.48,100.01,audio_features,1fB2B6mbkQMUTFO0sdPYY2,2.13,4/4
1974,0.69,0.42,G,-7.86,major,0.03,0.62,0.0,0.1,0.48,82.45,audio_features,6wycnu8FWXsj68ig7BEot9,3.84,3/4
1975,0.4,0.8,B,-5.56,major,0.05,0.18,0.0,0.18,0.71,186.75,audio_features,5EYWGM3Ns3iYew8ws0FatB,3.24,4/4
1976,0.66,0.36,C,-9.41,major,0.03,0.12,0.81,0.18,0.36,85.0,audio_features,3vVCteOko7iyXAAr1cakAN,2.13,4/4
1977,0.64,0.54,A#/Bb,-8.44,major,0.03,0.45,0.0,0.07,0.32,89.12,audio_features,3K07bGe8iljQ3mOKArHLDo,4.01,4/4
1978,0.81,0.88,G#/Ab,-2.97,major,0.06,0.25,0.0,0.05,0.92,124.12,audio_features,7cpFmkNmh3MM0WqXPSbs9f,4.45,4/4
1979,0.47,0.04,F,-22.66,major,0.03,0.8,0.0,0.54,0.5,79.92,audio_features,5Idsz8GnYXpkMLQOnhlOrl,1.86,4/4
1980,0.47,0.04,F,-22.66,major,0.03,0.8,0.0,0.54,0.5,79.92,audio_features,5Idsz8GnYXpkMLQOnhlOrl,1.86,4/4
1981,0.5,0.03,F,-26.16,major,0.05,0.97,0.48,0.05,0.37,116.16,audio_features,5BHAKNY4j859CUXlCjsgaP,2.21,
1982,0.3,0.02,F#/Gb,-32.65,major,0.05,0.97,0.82,0.09,0.48,83.19,audio_features,39y37kTFNhraC6XKEdT8Qk,1.95,4/4
1983,0.17,0.07,D,-21.34,minor,0.05,0.99,0.1,0.05,0.12,103.86,audio_features,72dbst7UcuIbGu2xZRijpn,5.48,3/4
1984,0.52,0.02,A,-32.65,minor,0.06,1.0,0.93,0.08,0.58,111.6,audio_features,4v2r8KdQKYWYd6RBGXATmQ,1.65,5/4
1985,0.42,0.07,C#/Db,-24.86,minor,0.04,0.96,0.87,0.11,0.27,116.05,audio_features,5fbYLFJEKXvTNvSnIfy72B,4.56,4/4
1986,0.23,0.19,D,-18.08,major,0.05,0.57,0.03,0.12,0.16,149.35,audio_features,2rw2tXV1bzqBKGxAypFr1A,6.61,3/4
1987,0.55,0.16,G,-18.76,major,0.07,0.91,0.67,0.11,0.63,119.34,audio_features,4tlMIL3twwIMzXnTkg0ruJ,2.11,4/4
1988,0.25,0.04,C#/Db,-28.0,minor,0.04,0.98,0.76,0.15,0.23,86.05,audio_features,0fw41LXX7qiXgeMi6GSGCX,1.26,5/4
1989,0.25,0.04,C#/Db,-28.0,minor,0.04,0.98,0.76,0.15,0.23,86.05,audio_features,0fw41LXX7qiXgeMi6GSGCX,1.26,5/4
1990,0.55,0.16,G,-18.76,major,0.07,0.91,0.67,0.11,0.63,119.34,audio_features,4tlMIL3twwIMzXnTkg0ruJ,2.11,4/4
1991,0.25,0.04,C#/Db,-28.0,minor,0.04,0.98,0.76,0.15,0.23,86.05,audio_features,0fw41LXX7qiXgeMi6GSGCX,1.26,5/4
1992,0.53,0.94,A#/Bb,-7.81,minor,0.08,0.0,0.88,0.05,0.78,146.26,audio_features,6AEkHilnOSyOC3WnjLy27I,2.54,4/4
1993,0.83,0.79,A#/Bb,-10.22,major,0.04,0.14,0.89,0.11,0.98,130.2,audio_features,5Ubw1kLPN7soW6f2jpOUfx,2.97,4/4
1994,0.68,0.84,C,-6.71,major,0.03,0.09,0.84,0.08,0.56,103.0,audio_features,7iQzzNzwTCHNW0NO9EVRCO,3.59,4/4
1995,0.82,0.51,A#/Bb,-8.74,major,0.03,0.77,0.95,0.09,0.91,136.84,audio_features,4fQMGlCawbTkH9yPPZ49kP,2.94,4/4
1996,0.59,0.36,D,-14.66,minor,0.04,0.07,0.0,0.17,0.38,129.64,audio_features,2S6XOQqWqUBIySUU00vMru,2.84,4/4
1997,0.59,0.36,D,-14.66,minor,0.04,0.07,0.0,0.17,0.38,129.64,audio_features,2S6XOQqWqUBIySUU00vMru,2.84,4/4
1998,0.52,0.52,D,-7.46,minor,0.04,0.72,0.0,0.26,0.57,136.48,audio_features,3KzgdYUlqV6TOG7JCmx2Wg,2.87,4/4
1999,0.49,0.5,E,-8.57,major,0.03,0.77,0.0,0.07,0.94,122.89,audio_features,4ZfQwNx3FlCN07cnUvekh3,2.54,4/4
2000,0.7,0.77,A,-9.68,major,0.03,0.03,0.01,0.08,0.97,141.69,audio_features,11DjZQEZ69EXLo77HVj6yW,2.57,4/4
2001,0.61,0.6,D#/Eb,-8.91,minor,0.03,0.03,0.0,0.19,0.74,119.84,audio_features,6Pkj4nv5K53i64cLVgkVyY,2.98,4/4
2002,0.8,0.3,D,-11.62,major,0.07,0.57,0.68,0.13,0.8,101.84,audio_features,4QjiDW3IsWrWNynFCIRz7K,3.14,4/4
2003,0.71,0.36,D#/Eb,-10.85,minor,0.04,0.27,0.0,0.13,0.62,117.29,audio_features,1tqT6DhmsrtQgyCKUwotiw,3.24,4/4
2004,0.46,0.78,B,-6.3,minor,0.04,0.05,0.0,0.15,0.65,118.45,audio_features,2r5seNRSheLITyH4cevy2O,1.46,4/4
2005,0.61,0.82,D,-9.38,minor,0.05,0.1,0.01,0.05,0.88,129.34,audio_features,1WPqawIF9HCKfSOt7mN6X0,3.03,4/4
2006,0.63,0.55,A,-9.28,major,0.05,0.37,0.0,0.1,0.52,143.87,audio_features,0P7DoyGrr4Wp9w5TotEtUC,4.57,4/4
2007,0.83,0.42,C#/Db,-13.08,major,0.04,0.11,0.88,0.09,0.89,117.46,audio_features,2yKckQYfoCpGqcp9JoUdh2,2.04,4/4
2008,0.64,0.66,C,-7.52,major,0.04,0.2,0.01,0.15,0.66,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,2.35,4/4
2009,0.78,0.47,E,-10.31,minor,0.03,0.42,0.0,0.14,0.96,106.33,audio_features,4RYwE31p4KflK1h7J7m1Yt,2.75,4/4
2010,0.77,0.37,D,-11.23,major,0.03,0.68,0.0,0.08,0.54,103.62,audio_features,3zBhihYUHBmGd2bcQIobrF,2.73,4/4
2011,0.61,0.53,G#/Ab,-11.54,major,0.03,0.14,0.0,0.06,0.8,105.39,audio_features,41q8ZiB3LZl4HRmmzUTIo4,3.33,4/4
2012,0.82,0.37,G,-12.81,major,0.08,0.17,0.0,0.08,0.29,101.68,audio_features,6Qb7gtV6Q4MnUjSbkFcopl,3.62,4/4
2013,0.8,0.44,A#/Bb,-9.33,major,0.04,0.18,0.0,0.09,0.95,146.46,audio_features,6zsH33Xbm0gAtBTx9R2vP0,2.61,4/4
2014,0.66,0.5,C#/Db,-13.21,minor,0.06,0.16,0.0,0.05,0.74,165.9,audio_features,2ADfheRRkK5P2f1t8si3Lj,2.72,4/4
2015,0.66,0.81,F,-7.32,major,0.03,0.35,0.0,0.11,0.96,132.31,audio_features,6OsefWNJtsWqO7myze1HEX,2.64,4/4
2016,0.4,0.5,E,-10.68,major,0.08,0.39,0.0,0.13,0.82,181.7,audio_features,7odHgoLFi3GQ90E9PeraI3,2.49,4/4
2017,0.56,0.57,D,-9.47,major,0.04,0.01,0.0,0.2,0.3,126.01,audio_features,6rLqjzGV5VMLDWEnuUqi8q,2.75,4/4
2018,0.79,0.41,C,-13.24,major,0.03,0.26,0.0,0.17,0.82,112.34,audio_features,4eGHlplaq1ME8oetnTuFFf,2.65,4/4
2019,0.4,0.14,E,-13.02,minor,0.03,0.96,0.38,0.11,0.51,99.83,audio_features,7F3WTjeqzK6wurRKoWgeNc,4.1,4/4
2020,0.81,0.35,C,-10.27,major,0.24,0.69,0.0,0.47,0.65,78.92,audio_features,3mqktr2zCP24NeXzVY0vhe,3.44,4/4
2021,0.76,0.65,F#/Gb,-7.32,major,0.23,0.03,0.0,0.31,0.76,100.32,audio_features,6g6A7qNhTfUgOSH7ROOxTD,2.96,4/4
2022,0.62,0.71,B,-5.51,major,0.08,0.04,0.0,0.14,0.71,144.04,audio_features,67T6l4q3zVjC5nZZPXByU8,3.69,4/4
2023,0.9,0.53,A,-5.44,major,0.18,0.0,0.01,0.1,0.46,100.04,audio_features,5DV4ZSCqbFv74ui3ZhimXo,1.86,4/4
2024,0.79,0.9,C#/Db,-3.11,minor,0.06,0.16,0.0,0.05,0.79,94.97,audio_features,4QtiVmuA88tPQiCOHZuQ5b,3.36,4/4
2025,0.59,0.79,B,-3.67,major,0.34,0.3,0.0,0.09,0.5,191.77,audio_features,7iwhbx1YQcQ675DTj6AmAb,3.4,4/4
2026,0.74,0.68,G#/Ab,-2.73,major,0.07,0.24,0.0,0.23,0.78,99.97,audio_features,332xSCN5xTnJYnuyobZmy7,2.13,4/4
2027,0.44,0.83,A,-4.02,major,0.15,0.13,0.0,0.13,0.58,89.34,audio_features,6BaxqcoEM9r3LXisTyJjST,3.6,4/4
2028,0.74,0.68,G#/Ab,-2.73,major,0.07,0.24,0.0,0.23,0.78,99.97,audio_features,332xSCN5xTnJYnuyobZmy7,2.13,4/4
2029,0.74,0.68,G#/Ab,-2.73,major,0.07,0.24,0.0,0.23,0.78,99.97,audio_features,332xSCN5xTnJYnuyobZmy7,2.13,4/4
2030,0.38,0.22,G,-12.16,major,0.03,0.85,0.01,0.13,0.15,153.49,audio_features,7G86DBnh06o8lrS5FLmriW,3.74,4/4
2031,0.59,0.67,B,-6.71,minor,0.04,0.05,0.0,0.14,0.57,97.9,audio_features,5pExhbep7602RzpiEEaLHt,4.21,4/4
2032,0.31,0.12,A,-15.62,major,0.03,0.98,0.93,0.08,0.04,78.66,audio_features,2dz5fCXiNZk4W5Qptpmfgm,2.09,4/4
2033,0.69,0.2,C#/Db,-9.9,major,0.03,0.9,0.0,0.11,0.68,100.84,audio_features,7shVwhUdVbHpykOfbzvDc1,4.39,4/4
2034,0.42,0.23,C,-14.42,major,0.04,0.98,0.0,0.18,0.43,158.32,audio_features,0vItJLwvxJzu5PPw6o62A6,2.72,4/4
2035,0.69,0.2,C#/Db,-9.9,major,0.03,0.9,0.0,0.11,0.68,100.84,audio_features,7shVwhUdVbHpykOfbzvDc1,4.39,4/4
2036,0.56,0.2,A,-12.02,major,0.03,0.89,0.0,0.1,0.18,104.41,audio_features,2tUzZiFwDCpIx6Hfa8ofoW,4.97,
2037,0.4,0.21,G,-19.62,major,0.04,0.81,0.0,0.99,0.11,108.87,audio_features,1sNsU0aOPkhloRCQBiI0nd,3.88,4/4
2038,0.51,0.36,E,-12.02,major,0.05,0.89,0.04,0.69,0.27,89.53,audio_features,5Z2M3AeQOsL2QHqruAX3R0,7.87,4/4
2039,0.47,0.83,A,-6.51,minor,0.04,0.6,0.0,0.91,0.67,128.57,audio_features,1ZW0XSXQw3bGXHu0TB5RGC,6.38,4/4
2040,0.61,0.92,C,-5.19,major,0.05,0.34,0.01,0.11,0.95,112.68,audio_features,1qCJJwdQ792dja6EvVDjXk,8.07,4/4
2041,0.34,0.45,F#/Gb,-7.16,major,0.04,0.9,0.0,0.7,0.33,72.5,audio_features,1f8PgWOHiZyPTaEOt6vyNf,1.8,3/4
2042,0.52,0.85,A,-6.01,major,0.04,0.39,0.0,0.38,0.12,107.76,audio_features,3AD1jnfnk3Jt58ldlyeOJS,4.53,4/4
2043,0.63,0.7,C#/Db,-7.19,major,0.03,0.34,0.0,0.99,0.41,90.33,audio_features,0ymGJ8xy4gMjDOGKaizApz,3.81,4/4
2044,0.47,0.42,F,-9.47,minor,0.03,0.92,0.0,0.14,0.48,103.13,audio_features,7iQM9DQUFKUSNjVt8GQZV2,3.17,4/4
2045,0.34,0.22,C,-15.19,minor,0.07,0.64,0.0,0.11,0.18,78.34,audio_features,6Hp57iv0VLGgmWyOFx8iUm,2.66,4/4
2046,0.58,0.21,C,-15.39,minor,0.05,0.76,0.0,0.13,0.18,89.82,audio_features,1B2156X1TLuhzMcpaDt8f5,2.12,4/4
2047,0.37,0.62,B,-10.27,minor,0.06,0.92,0.0,0.11,0.08,143.57,audio_features,5ifi01PWSK7Nx1FbIZ0jT8,2.0,4/4
2048,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2049,0.49,0.4,C,-12.9,minor,0.05,0.22,0.0,0.1,0.31,115.02,audio_features,5XY0TCgfr2MqwfByeZCoVs,3.39,4/4
2050,0.48,0.44,G,-10.91,minor,0.07,0.68,0.0,0.05,0.57,180.05,audio_features,6h1nuPZk9fQjjgKEuiRJOf,3.79,3/4
2051,0.55,0.45,C,-9.16,major,0.07,0.84,0.02,0.12,0.32,114.39,audio_features,4n3axXPWHMpFBMGZ4GMhgM,1.27,4/4
2052,0.43,0.06,D,-19.71,minor,0.06,0.83,0.0,0.08,0.24,81.41,audio_features,0rzL1SeARBlazMD3laG6WM,3.33,
2053,0.28,0.03,E,-24.23,minor,0.04,0.84,0.0,0.09,0.2,83.02,audio_features,4j3WC1onpCgaShBjUMxqyA,3.02,3/4
2054,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2055,0.48,0.44,G,-10.91,minor,0.07,0.68,0.0,0.05,0.57,180.05,audio_features,6h1nuPZk9fQjjgKEuiRJOf,3.79,3/4
2056,0.27,0.21,C#/Db,-19.84,minor,0.04,0.7,0.88,0.09,0.04,79.23,audio_features,1wkoNWQNsmsImjB31h1M1c,3.76,4/4
2057,0.23,0.87,G,-7.09,major,0.06,0.0,0.17,0.11,0.18,80.55,audio_features,1hDwBeBz3G5xVYftAjK2BQ,1.87,4/4
2058,0.47,0.42,F,-9.47,minor,0.03,0.92,0.0,0.14,0.48,103.13,audio_features,7iQM9DQUFKUSNjVt8GQZV2,3.17,4/4
2059,0.14,0.26,A#/Bb,-16.43,major,0.04,0.89,0.96,0.07,0.04,67.23,audio_features,1Ny6vWtIlFvPMFLZzUjrlB,3.27,4/4
2060,0.08,0.63,D,-10.34,major,0.07,0.46,0.63,0.11,0.05,174.71,audio_features,6BTTmqavOi1KKpMBMRiYZ8,4.94,3/4
2061,0.29,0.13,D,-17.06,minor,0.03,0.97,0.2,0.07,0.1,72.81,audio_features,6eoXV1fjEBB9ussPSftEwA,1.57,4/4
2062,0.37,0.62,B,-10.27,minor,0.06,0.92,0.0,0.11,0.08,143.57,audio_features,5ifi01PWSK7Nx1FbIZ0jT8,2.0,4/4
2063,0.31,0.5,D,-11.75,major,0.04,0.23,0.89,0.05,0.04,101.22,audio_features,7gu99i0zbE2SIKzXkKW8ZA,1.16,3/4
2064,0.37,0.33,G,-15.53,major,0.03,0.79,0.75,0.1,0.09,147.07,audio_features,4U6gIusvEnrkrSqJDQxCKA,2.8,3/4
2065,0.18,0.8,G,-10.18,major,0.19,0.57,0.97,0.11,0.09,119.79,audio_features,6KZWM62G22AAOATjRKkHs9,5.09,4/4
2066,0.36,0.24,C#/Db,-18.58,major,0.03,0.04,0.57,0.12,0.14,115.92,audio_features,4Q4OPuuuCJ4KHQ5EJvGLIz,4.47,3/4
2067,0.19,0.84,E,-8.25,minor,0.12,0.49,0.01,0.1,0.11,172.81,audio_features,0AYPWlZmdBqukG0OOp2Ine,2.4,3/4
2068,0.19,0.25,D,-14.54,minor,0.04,0.9,0.78,0.07,0.07,124.68,audio_features,2PPh5d93KFv70OUaUcqDtb,2.66,4/4
2069,0.06,0.23,G,-16.35,minor,0.04,0.93,0.93,0.11,0.03,62.5,audio_features,28eSkxyYbmE89HIeZTMnsC,4.52,4/4
2070,0.55,0.45,C,-9.16,major,0.07,0.84,0.02,0.12,0.32,114.39,audio_features,4n3axXPWHMpFBMGZ4GMhgM,1.27,4/4
2071,0.46,0.05,D,-15.36,major,0.05,1.0,0.0,0.07,0.96,64.28,audio_features,1iRG2KAY5bVz7HncTQF14h,1.57,4/4
2072,0.27,0.74,D,-10.07,major,0.1,0.26,0.88,0.12,0.06,87.82,audio_features,3HHc8Vff5i1ogMlXHEoogb,4.07,4/4
2073,0.21,0.22,G#/Ab,-17.33,minor,0.04,0.44,0.93,0.17,0.02,119.96,audio_features,2lL0L2vPfIZ9xdxpEJiQ3S,4.07,4/4
2074,0.08,0.15,E,-18.18,minor,0.04,0.96,0.8,0.09,0.03,177.06,audio_features,6Sorz09TdlUnyo2Ja4uNzb,4.51,3/4
2075,0.34,0.62,G,-11.29,major,0.06,0.45,0.93,0.1,0.03,130.07,audio_features,4hD8Y7hZh8btoxflDyLugZ,4.29,4/4
2076,0.7,0.52,F,-11.37,major,0.11,0.57,0.97,0.11,0.24,129.8,audio_features,3fcGcamR01XVSsV44qbNke,2.33,4/4
2077,0.22,0.08,D,-16.37,major,0.04,0.95,0.82,0.08,0.04,114.35,audio_features,7LjkYjpf2uURgrZoCi5KOj,1.7,4/4
2078,0.18,0.67,G#/Ab,-11.78,major,0.06,0.01,0.91,0.09,0.1,78.61,audio_features,7muq4xFFXRAZ7Kl3ZFPZNf,1.21,4/4
2079,0.4,0.85,A,-6.76,minor,0.07,0.08,0.01,0.06,0.04,99.92,audio_features,1pUpYWRubFMzugCP4jIcdi,3.04,4/4
2080,0.34,0.22,C,-15.19,minor,0.07,0.64,0.0,0.11,0.18,78.34,audio_features,6Hp57iv0VLGgmWyOFx8iUm,2.66,4/4
2081,0.58,0.21,C,-15.39,minor,0.05,0.76,0.0,0.13,0.18,89.82,audio_features,1B2156X1TLuhzMcpaDt8f5,2.12,4/4
2082,0.37,0.62,B,-10.27,minor,0.06,0.92,0.0,0.11,0.08,143.57,audio_features,5ifi01PWSK7Nx1FbIZ0jT8,2.0,4/4
2083,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2084,0.49,0.4,C,-12.9,minor,0.05,0.22,0.0,0.1,0.31,115.02,audio_features,5XY0TCgfr2MqwfByeZCoVs,3.39,4/4
2085,0.48,0.44,G,-10.91,minor,0.07,0.68,0.0,0.05,0.57,180.05,audio_features,6h1nuPZk9fQjjgKEuiRJOf,3.79,3/4
2086,0.55,0.45,C,-9.16,major,0.07,0.84,0.02,0.12,0.32,114.39,audio_features,4n3axXPWHMpFBMGZ4GMhgM,1.27,4/4
2087,0.43,0.06,D,-19.71,minor,0.06,0.83,0.0,0.08,0.24,81.41,audio_features,0rzL1SeARBlazMD3laG6WM,3.33,
2088,0.28,0.03,E,-24.23,minor,0.04,0.84,0.0,0.09,0.2,83.02,audio_features,4j3WC1onpCgaShBjUMxqyA,3.02,3/4
2089,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2090,0.47,0.42,F,-9.47,minor,0.03,0.92,0.0,0.14,0.48,103.13,audio_features,7iQM9DQUFKUSNjVt8GQZV2,3.17,4/4
2091,0.34,0.22,C,-15.19,minor,0.07,0.64,0.0,0.11,0.18,78.34,audio_features,6Hp57iv0VLGgmWyOFx8iUm,2.66,4/4
2092,0.58,0.21,C,-15.39,minor,0.05,0.76,0.0,0.13,0.18,89.82,audio_features,1B2156X1TLuhzMcpaDt8f5,2.12,4/4
2093,0.37,0.62,B,-10.27,minor,0.06,0.92,0.0,0.11,0.08,143.57,audio_features,5ifi01PWSK7Nx1FbIZ0jT8,2.0,4/4
2094,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2095,0.49,0.4,C,-12.9,minor,0.05,0.22,0.0,0.1,0.31,115.02,audio_features,5XY0TCgfr2MqwfByeZCoVs,3.39,4/4
2096,0.48,0.44,G,-10.91,minor,0.07,0.68,0.0,0.05,0.57,180.05,audio_features,6h1nuPZk9fQjjgKEuiRJOf,3.79,3/4
2097,0.55,0.45,C,-9.16,major,0.07,0.84,0.02,0.12,0.32,114.39,audio_features,4n3axXPWHMpFBMGZ4GMhgM,1.27,4/4
2098,0.28,0.03,E,-24.23,minor,0.04,0.84,0.0,0.09,0.2,83.02,audio_features,4j3WC1onpCgaShBjUMxqyA,3.02,3/4
2099,0.43,0.06,D,-19.71,minor,0.06,0.83,0.0,0.08,0.24,81.41,audio_features,0rzL1SeARBlazMD3laG6WM,3.33,
2100,0.43,0.06,D,-19.71,minor,0.06,0.83,0.0,0.08,0.24,81.41,audio_features,0rzL1SeARBlazMD3laG6WM,3.33,
2101,0.28,0.03,E,-24.23,minor,0.04,0.84,0.0,0.09,0.2,83.02,audio_features,4j3WC1onpCgaShBjUMxqyA,3.02,3/4
2102,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2103,0.48,0.44,G,-10.91,minor,0.07,0.68,0.0,0.05,0.57,180.05,audio_features,6h1nuPZk9fQjjgKEuiRJOf,3.79,3/4
2104,0.34,0.22,C,-15.19,minor,0.07,0.64,0.0,0.11,0.18,78.34,audio_features,6Hp57iv0VLGgmWyOFx8iUm,2.66,4/4
2105,0.58,0.21,C,-15.39,minor,0.05,0.76,0.0,0.13,0.18,89.82,audio_features,1B2156X1TLuhzMcpaDt8f5,2.12,4/4
2106,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2107,0.28,0.03,E,-24.23,minor,0.04,0.84,0.0,0.09,0.2,83.02,audio_features,4j3WC1onpCgaShBjUMxqyA,3.02,3/4
2108,0.34,0.22,C,-15.19,minor,0.07,0.64,0.0,0.11,0.18,78.34,audio_features,6Hp57iv0VLGgmWyOFx8iUm,2.66,4/4
2109,0.34,0.22,C,-15.19,minor,0.07,0.64,0.0,0.11,0.18,78.34,audio_features,6Hp57iv0VLGgmWyOFx8iUm,2.66,4/4
2110,0.58,0.21,C,-15.39,minor,0.05,0.76,0.0,0.13,0.18,89.82,audio_features,1B2156X1TLuhzMcpaDt8f5,2.12,4/4
2111,0.37,0.62,B,-10.27,minor,0.06,0.92,0.0,0.11,0.08,143.57,audio_features,5ifi01PWSK7Nx1FbIZ0jT8,2.0,4/4
2112,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2113,0.49,0.4,C,-12.9,minor,0.05,0.22,0.0,0.1,0.31,115.02,audio_features,5XY0TCgfr2MqwfByeZCoVs,3.39,4/4
2114,0.48,0.44,G,-10.91,minor,0.07,0.68,0.0,0.05,0.57,180.05,audio_features,6h1nuPZk9fQjjgKEuiRJOf,3.79,3/4
2115,0.55,0.45,C,-9.16,major,0.07,0.84,0.02,0.12,0.32,114.39,audio_features,4n3axXPWHMpFBMGZ4GMhgM,1.27,4/4
2116,0.43,0.06,D,-19.71,minor,0.06,0.83,0.0,0.08,0.24,81.41,audio_features,0rzL1SeARBlazMD3laG6WM,3.33,
2117,0.28,0.03,E,-24.23,minor,0.04,0.84,0.0,0.09,0.2,83.02,audio_features,4j3WC1onpCgaShBjUMxqyA,3.02,3/4
2118,0.47,0.5,F,-11.08,major,0.08,0.03,0.0,0.11,0.38,149.83,audio_features,5F4hjWU7HVUK8i0pNlDRhM,3.39,4/4
2119,0.49,0.4,C,-12.9,minor,0.05,0.22,0.0,0.1,0.31,115.02,audio_features,5XY0TCgfr2MqwfByeZCoVs,3.39,4/4
2120,0.41,0.76,A,-13.5,major,0.06,0.5,0.82,0.1,0.07,91.48,audio_features,0bngtPi5C56c6IGB4h9XVS,2.65,4/4
2121,0.14,0.11,A,-21.88,major,0.05,0.8,0.8,0.11,0.03,141.48,audio_features,4unPYsOj9hWzLG9b39rnLn,3.48,
2122,0.16,0.01,A,-33.43,major,0.04,0.97,0.94,0.1,0.04,85.56,audio_features,1QZZBOAzcMYVpKbG6WJx6b,1.53,4/4
2123,0.24,0.13,G,-19.72,major,0.03,0.61,0.95,0.09,0.06,42.3,audio_features,4KVoIrXeO4SVe4Cthl36LZ,1.73,4/4
2124,0.18,0.2,G,-18.15,major,0.04,0.34,0.83,0.14,0.04,138.02,audio_features,0JAclXDSMIi9NC9HtTpqx5,6.18,4/4
2125,0.16,0.19,F,-18.38,major,0.04,0.19,0.96,0.18,0.05,131.96,audio_features,2nP8z6THTm4DVaFDPD9IUK,4.71,4/4
2126,0.07,0.14,G,-25.5,minor,0.03,0.82,0.76,0.11,0.04,67.57,audio_features,6sBieS2Go7uKoVW095ePs4,1.6,3/4
2127,0.27,0.26,E,-19.03,minor,0.04,0.78,0.89,0.07,0.04,68.45,audio_features,6kSva3rEUBLkVKPoi7ND4I,2.28,4/4
2128,0.46,0.36,D,-15.97,minor,0.03,0.38,0.71,0.16,0.25,79.69,audio_features,6zwhlb96RIzTUd5HIAlx1H,2.19,4/4
2129,0.18,0.43,E,-18.63,minor,0.07,0.1,0.85,0.11,0.05,155.43,audio_features,2oSOPt3f284PQNB6JrPX06,3.21,4/4
2130,0.1,0.02,E,-28.93,minor,0.04,0.88,0.89,0.09,0.03,88.56,audio_features,488afZ4YrlW3fh00NhLSWc,3.18,4/4
2131,0.08,0.08,E,-24.87,minor,0.04,0.86,0.98,0.1,0.04,72.16,audio_features,3Urwzd1CPW3n9W1X7o5akj,1.77,4/4
2132,0.28,0.25,D,-21.57,minor,0.04,0.4,0.98,0.11,0.12,85.89,audio_features,7FUPXwT2dcCxuSbA0rAhpU,1.74,4/4
2133,0.09,0.22,G,-21.98,major,0.04,0.2,0.71,0.09,0.1,74.11,audio_features,25f36zPqo9qO0F4VfWIOS4,4.84,4/4
2134,0.34,0.22,C,-15.19,minor,0.07,0.64,0.0,0.11,0.18,78.34,audio_features,6Hp57iv0VLGgmWyOFx8iUm,2.66,4/4
2135,0.16,0.04,F#/Gb,-29.31,minor,0.04,0.88,0.97,0.1,0.03,131.36,audio_features,6Rn95CtlE5cpNfDmjc5HqE,4.66,3/4
2136,0.2,0.14,G#/Ab,-21.7,major,0.04,0.61,0.91,0.1,0.04,123.84,audio_features,429wuVMhHX2fPtYPc9Shf4,2.73,4/4
2137,0.35,0.3,B,-16.88,major,0.04,0.25,0.84,0.29,0.15,89.08,audio_features,5vIRylmVUI2TLBl4Z0vg15,2.25,4/4
2138,0.07,0.05,G,-28.35,minor,0.04,0.86,0.91,0.08,0.04,66.27,audio_features,2DZRB61rdfkU1FfiP84X6Z,4.04,3/4
2139,0.34,0.41,D,-18.08,major,0.06,0.52,0.82,0.13,0.09,150.04,audio_features,7wHWiSQ6dOkgGQ0rdqEZqX,4.89,3/4
2140,0.86,0.75,F,-5.36,major,0.06,0.13,0.0,0.08,0.83,105.04,audio_features,7MC4XR9M9amdmKQr2iDF7i,3.05,4/4
2141,0.51,0.53,F,-5.74,major,0.06,0.18,0.0,0.29,0.35,138.0,audio_features,1kuGVB7EU95pJObxwvfwKS,3.66,4/4
2142,0.46,0.38,D#/Eb,-7.63,major,0.03,0.8,0.0,0.11,0.41,76.97,audio_features,6QT6j7rKt7Vk3IuV2AUO9W,2.95,4/4
2143,0.38,0.87,C#/Db,-3.33,major,0.07,0.06,0.0,0.35,0.47,120.39,audio_features,5sp71CUt0jXRNqHblPGp7b,3.39,4/4
2144,0.54,0.41,G,-7.74,major,0.03,0.35,0.0,0.12,0.23,133.21,audio_features,5CscrLqFBgPfZR8fGtikov,3.31,4/4
