,endTime,artistName,trackName,msPlayed,trackId
1962,2023-08-28 20:25,Holly Humberstone,Superbloodmoon (feat. d4vd),5932,2yBiwYEX680zQLrHwdV1aT
1963,2023-08-28 20:26,Selena Gomez,Single Soon,21304,6iF4RgIjDvDqyW13PezSj3
1964,2023-08-28 20:31,Machabara,Relaxation Mood Part 1,305734,1ITXk2XtlXEEJIjPaYxeHC
1965,2023-08-28 20:34,Hyperix,Arperious,171940,6NpymTa0H0DXNQcfGBSb9M
1966,2023-08-28 20:36,Zeombala,Abstract Ambience,169411,7hnCKEU2LpfD3tkfgEhnKF
1967,2023-08-28 20:39,FocusPocus,Pulse of Energy,178604,1iXrptWumZpCohHlTE1ct2
1968,2023-08-28 20:43,Tamacto,Projection Phase 1,216150,3VUaSYzan96brB5zchJx4T
1969,2023-08-28 20:46,Medicaid,Steady Focus,153600,11lLwgMsGuTS8ENsA1Tf35
1970,2023-08-28 20:51,Shaanouri,Relief Focus Part 1,320277,4iu11idQuMvhRWfeKsT7eZ
1971,2023-08-28 20:56,Biosphere,Ikata - 1,304000,4WpJhXF5NvcZQApCRU7Fih
1972,2023-08-28 20:59,Moodal,Balearic Pulse,168723,3hPrb5z3kXBRO8i5EOLgxw
1973,2023-08-28 21:03,Shaanouri,Far Far Away,221500,2QYFCIqPfs6xonIijWZWKh
1974,2023-08-28 21:06,Lonely Roads,Electric Pulses,178536,5EPNlsmQpNiE3AQZMsMaDs
1975,2023-08-28 21:10,Machabara,Caved Out,249187,3lzBhoMOytPl2SJb76MKHS
1976,2023-08-28 21:12,Endel,Achievement Unlocked,136000,1qlpsQZTzBJ3C9Padf3dCp
1977,2023-08-28 21:14,Lennon Hutton,Echo,129632,1v57YftYtPtqI7HPPBIj2c
1978,2023-08-28 21:17,Martin Roth,Just Sine Waves,166057,7J8NbJZXIbR3JLOUk5BITV
1979,2023-08-28 21:21,Greecho,Polyrhythmic Focus and Studying Part 3,238421,4vtqAaig1XbUIZbCmZXp1A
1980,2023-08-28 21:25,DARK,reflections_,247230,4ILaye6zO7KQ4jdfcsyZfp
1981,2023-08-28 21:31,Sonmi451,Valavond,360000,6Ff7dIvhOa6wqCxYdNDKSs
1982,2023-08-28 21:33,Hyperix,Static Mind,144000,11wGs0bSwN3km6whYMZCiu
1983,2023-08-28 21:36,Ben Elson,Thyone,183126,19GN5lWipW5bg1aa8SCLTE
1984,2023-08-28 21:42,Jonny Nash,Beluga’s Song,328746,1BHu8dmQWiwoh7p1vgJZKN
1985,2023-08-28 21:45,Yotto,The Wing,204560,4nIdUgjJwddAnfZhggwFpa
1986,2023-08-28 21:49,The Goldlight,Welcoming of the Colts,229811,0Htf6VECFgxlVKmS4dHrR0
1987,2023-08-28 21:54,RA-UL,Prima Luce,280654,6hOMR6CFQICXK8NXpjiBh2
1988,2023-08-28 21:57,Joel Shearer,Time,164795,07tqZO4kbo6KqjKOcP265f
1989,2023-08-28 22:00,Hypnostate,Tune 2 Awakeness - Beta @,215064,2M52JGX9RzoeFFEN4lVMqX
1990,2023-08-28 22:06,Machabara,Relaxation Mood Part 2,318605,0U4UCxiNLfa87Qn42aNBta
1991,2023-08-28 22:10,Rival Consoles,Be Kind,247433,3rkesmzecZXrKZ7HA68OKZ
1992,2023-08-28 22:15,Shaanouri,Relief Focus Part 2,308500,59hLUdNHEoyvpyNzzkuq2i
1993,2023-08-28 22:23,Selffish,Willing Suspension of Disbelief,487078,07JOkxdkKHffHm1YLbUhFg
1994,2023-08-28 22:28,Hidden Rivers,In and out of Days,324034,0Rw6XHubnNlZ7joTug4ogA
1995,2023-08-28 22:34,Private Agenda,P.S.R.,357293,1BUK2OhjoaxPi6n7CPq25q
1996,2023-08-28 22:37,Sean McCann,Sylvan Smoke,156422,2Gfs49i4wLusg8WLM8Q3jS
1997,2023-08-28 22:42,Nacho Sotomayor,Song for her,288760,0ezGSiP56OzbGTjLQPYqSg
1998,2023-08-28 22:48,Airstream,Outer Space - Remastered Meditation Lounge Mix,393642,64F9fI3h6rA2fBcvQI5HGu
1999,2023-08-28 22:52,Tamacto,Projection Phase 3,243750,5D2Q2uDmAgXsILAZtq3UqF
2000,2023-08-28 23:00,Digitonal,Seraphim (Angel Mix),461813,4TAL33N8l0k9Cvjnmqc1Qi
2001,2023-08-28 23:02,Blair French,Detropia Theme Pt. 2 - Original Mix,81720,6gBoS2GWFPjv8ysRszX2Se
2002,2023-08-30 19:58,Stantough,Hips Don't Lie,18517,5SabZvlFlmKJBX9sg6ZpJ2
2003,2023-08-30 19:58,Blair French,Detropia Theme Pt. 2 - Original Mix,2113,6gBoS2GWFPjv8ysRszX2Se
2004,2023-08-30 20:00,Beedle The Bardcore,Gangsta's Paradise - Medieval Bardcore Version,111362,0
2005,2023-08-30 20:01,Stantough,Single Ladies (Put a Ring On It) [Bardcore Instrumental],27631,11Ft6EOnNdVZt0Is8mI8Vd
2006,2023-08-30 20:01,Stantough,Dark Horse - Medieval Style Instrumental,26250,7uYewleEwnHuejP3GOncQb
2007,2023-08-30 20:02,medieval knievel,hips don't lie,16242,4jYTN4ZmXCyzwCtTufWaUC
2008,2023-08-30 20:02,Stantough,Seven Nation Army,65979,6I1MOBxNyONiYDRYwalH0u
2009,2023-08-30 20:03,Stantough,Milkshake (Bardcore Instrumental),38510,3oDgH0GUhZ5NZsedIguEfW
2010,2023-08-30 20:04,Chalmeris,Riders On The Storm,43781,6soHyHJ9Ow3iQa8Vq4usct
2011,2023-08-30 20:04,Stantough,Wannabe - Medieval Style Instrumental,36083,6d02cRtcQQE4bO7mqWS2Lg
2012,2023-08-31 19:58,Stantough,Dos Oruguitas,90263,4h3h4g9K2lJTK0UH2aB9KK
2013,2023-08-31 20:00,Fiddlewold,Gnome's Watch,164000,0
2014,2023-08-31 20:03,Fiddlewold,Bustle and Brew,151000,6FklLoc7BjTC8x0sYGMHi6
2015,2023-08-31 20:05,Fiddlewold,Gambling Goblin,138937,3fLIB7HeFJHTerzVUHuTwI
2016,2023-08-31 20:08,Fiddlewold,Bard's Tale,158062,0
2017,2023-08-31 20:11,Fiddlewold,Traveler's Lament,172250,0
2018,2023-08-31 20:14,Adrian Von Ziegler,Forest Folk,175000,2g5ZGuEJHEzRTznq0VGuIH
2019,2023-08-31 20:16,Alessandro Penna,Lina's Lullaby,127651,0
2020,2023-08-31 20:20,ASKII,Feast,221302,1AVstcCcjACdS70FihlqY1
2021,2023-08-31 20:20,Alessandro Penna,Campfire Tales,44828,3xSm4KseElmxf3QkAdgznA
2022,2023-08-31 20:21,Chalmeris,Moon Maiden,15255,7Jwdnx2CpZF9vvWcFbi66o
2023,2023-08-31 20:21,Robert L. Euvino,Matt's Jig,8742,0
2024,2023-08-31 20:24,ASKII,Lone Dragon Inn,199718,1mJROKjOrHSRhSr72KmVOt
2025,2023-08-31 20:27,Alessandro Penna,Return to Greenflower,150093,0KVKQvTIawaL8OOUPinifq
2026,2023-08-31 20:29,ASKII,Bring the Ale!,132327,2G65iNKl6CZBYKtndU5o6L
2027,2023-08-31 20:31,Alessandro Penna,Heawood’s Hills,129062,6dkCYwWsPCV0853qAwZ9MH
2028,2023-08-31 20:33,ASKII,The Legend of Falkenfels,136440,3LMC2j3LqweR6CIsyHOrV6
2029,2023-08-31 20:35,Alessandro Penna,The Arrival of Eòran,128835,3PctDddlOxwleXt6bqxkK0
2030,2023-08-31 20:38,Adrian Von Ziegler,Fairy Forest,171944,7szFsDj8XeHJduOQcjjsKi
2031,2023-08-31 20:41,Alessandro Penna,At Elnarils Court,146413,2pdD7K0runudzMvoSW3MHd
2032,2023-08-31 20:41,Adrian Von Ziegler,Prophecy,15788,4LDXnOCkx6f7jo23c1zFaV
2033,2023-08-31 20:41,Chalmeris,La Ghirlandata,23463,0R3LA8eQnJ8QV9ClxiLVyo
2034,2023-08-31 20:42,medieval knievel,watermelon sugar,14129,1BdZ0heuWO076jgbwMEa2S
2035,2023-08-31 20:42,Stantough,Love Story - Medieval Style Instrumental,29245,71RzhxlZpTpokA2UTRjCGP
2036,2023-08-31 20:46,Stantough,Everybody (Backstreet's Back) [ Bardcore Instrumental],213888,1oVAAn6zMZaIVCA1vAZc3j
2037,2023-08-31 20:49,Stantough,Boulevard of Broken Dreams - Medieval Style Instrumental,216279,5WPmvbT9Irf8MClSJXcaji
2038,2023-08-31 20:53,Stantough,Hips Don't Lie,211276,5SabZvlFlmKJBX9sg6ZpJ2
2039,2023-08-31 20:55,Stantough,Barbie Girl,150203,1RgGpUM0a96PtGT7Q2RdBo
2040,2023-08-31 20:58,Stantough,Umbrella,182250,0gsXmvqT85VYfUGlcZXHsA
2041,2023-08-31 21:02,Stantough,Livin' on a Prayer - Medieval Style Instrumental,218000,690dvXMWxULhfqfQf7JrVY
2042,2023-08-31 21:04,Stantough,WAP (Bardcore Instrumental),108270,256Qj1Qh7NczxBbVCYNNng
2043,2023-08-31 21:07,Stantough,I Want It That Way,197662,5VVOijlu8o38WE3qWqEp7X
2044,2023-08-31 21:10,Stantough,Smells Like Teen Spirit,151200,6mv4BDicbFAG5iB3O2E9py
2045,2023-08-31 21:13,Stantough,Milkshake (Bardcore Instrumental),187636,3oDgH0GUhZ5NZsedIguEfW
2046,2023-08-31 21:16,Stantough,Eye of the Tiger,202105,7muxvuaPTM4DcFwDW6lzZM
2047,2023-08-31 21:20,Stantough,Hymn for the Weekend,210989,54vJWX8zDVu6dMFqKgvqLT
2048,2023-08-31 21:24,Stantough,Seven Nation Army,234000,6I1MOBxNyONiYDRYwalH0u
2049,2023-08-31 21:27,Stantough,Bye Bye Bye - Bardcore Instrumental,202682,2WFRGGDTD5coQtonoka2as
2050,2023-08-31 21:43,Stantough,Under the Bridge - Medieval Style Instrumental,179260,2k4MY8sY86XTr1PrU5bLdd
2051,2023-09-01 18:59,Alien Cake Music,Change (In the House of Flies),38742,76aT4KaGmCANrBW6HPNUZf
2052,2023-09-01 18:59,Tedi Mercury,Never There,48471,1fB2B6mbkQMUTFO0sdPYY2
2053,2023-09-01 23:20,Keith Urban,Blue Ain't Your Color,230600,6wycnu8FWXsj68ig7BEot9
2054,2023-09-01 23:23,Faith Hill,This Kiss,193979,5EYWGM3Ns3iYew8ws0FatB
2055,2023-09-02 02:57,Alien Cake Music,What It's Like,33537,3vVCteOko7iyXAAr1cakAN
2056,2023-09-02 04:47,Chris Stapleton,Starting Over,181043,3K07bGe8iljQ3mOKArHLDo
2057,2023-09-02 20:59,Elvis Crespo,Suavemente,24234,7cpFmkNmh3MM0WqXPSbs9f
2058,2023-09-03 22:19,John Playford,"The English Dance Master, Vol. 1: Parson's farewell",11392,5Idsz8GnYXpkMLQOnhlOrl
2059,2023-09-04 01:27,John Playford,"The English Dance Master, Vol. 1: Parson's farewell",111732,5Idsz8GnYXpkMLQOnhlOrl
2060,2023-09-04 01:29,Guillaume Dufay,Saltarello - Guillaume Dufay / Jordi Savall,132838,5BHAKNY4j859CUXlCjsgaP
2061,2023-09-04 01:31,John Dowland,"Lady Rich, Her Galliard",117106,39y37kTFNhraC6XKEdT8Qk
2062,2023-09-04 01:37,Hildegard von Bingen,O frondens virga,328772,72dbst7UcuIbGu2xZRijpn
2063,2023-09-04 01:38,Francesco da Milano,Ricercar (13),98732,4v2r8KdQKYWYd6RBGXATmQ
2064,2023-09-04 01:43,Diego Oritz,"Recercada primera, quarta, ottava",273412,5fbYLFJEKXvTNvSnIfy72B
2065,2023-09-04 01:52,"Sieber, Kammen, Fulton and Schatz",Downstream (Shira Kammen),532732,2rw2tXV1bzqBKGxAypFr1A
2066,2023-09-04 01:54,Francis Pilkington,Eccho or Allmane,126772,4tlMIL3twwIMzXnTkg0ruJ
2067,2023-09-04 01:55,Robert de Visée,Prélude en ré mineur,75439,0fw41LXX7qiXgeMi6GSGCX
2068,2023-09-04 01:56,L'Arpeggiata,Ciaccona (I),78866,0
2069,2023-09-04 01:56,Robert de Visée,Prélude en ré mineur,1429,0fw41LXX7qiXgeMi6GSGCX
2070,2023-09-04 01:59,Francis Pilkington,Eccho or Allmane,126772,4tlMIL3twwIMzXnTkg0ruJ
2071,2023-09-04 02:00,Robert de Visée,Prélude en ré mineur,75439,0fw41LXX7qiXgeMi6GSGCX
2072,2023-09-04 02:04,L'Arpeggiata,Ciaccona (I),223607,0
2073,2023-09-04 02:06,The Fearless Flyers,Signed Sealed Delivered,152198,6AEkHilnOSyOC3WnjLy27I
2074,2023-09-04 02:09,Vulfpeck,Test Drive (Instrumental),177967,5Ubw1kLPN7soW6f2jpOUfx
2075,2023-09-04 02:11,Cory Wong,The Optimist,125457,7iQzzNzwTCHNW0NO9EVRCO
2076,2023-09-04 02:14,Booker T. & the M.G.'s,Green Onions,176332,4fQMGlCawbTkH9yPPZ49kP
2077,2023-09-04 02:16,Frankie Valli & The Four Seasons,Beggin',50793,2S6XOQqWqUBIySUU00vMru
2078,2023-09-04 02:20,Frankie Valli & The Four Seasons,Beggin',170841,2S6XOQqWqUBIySUU00vMru
2079,2023-09-04 02:23,Bobby Darin,Beyond the Sea,172479,3KzgdYUlqV6TOG7JCmx2Wg
2080,2023-09-04 02:26,Fats Domino,Ain't That A Shame,152199,4ZfQwNx3FlCN07cnUvekh3
2081,2023-09-04 02:28,Creedence Clearwater Revival,Green River,154119,11DjZQEZ69EXLo77HVj6yW
2082,2023-09-04 02:31,Four Tops,Reach Out I'll Be There,178532,6Pkj4nv5K53i64cLVgkVyY
2083,2023-09-04 02:34,Booker T. & the M.G.'s,"Baby, Scratch My Back",188626,4QjiDW3IsWrWNynFCIRz7K
2084,2023-09-04 02:38,Marvin Gaye,I Heard It Through The Grapevine,194292,1tqT6DhmsrtQgyCKUwotiw
2085,2023-09-04 02:39,The 5th Dimension,Let The Sunshine In (Reprise) - Remastered 2000,87799,2r5seNRSheLITyH4cevy2O
2086,2023-09-04 02:42,Martha Reeves & The Vandellas,Nowhere To Run,181639,1WPqawIF9HCKfSOt7mN6X0
2087,2023-09-04 02:47,The Band,The Weight - Remastered 2000,274492,0P7DoyGrr4Wp9w5TotEtUC
2088,2023-09-04 02:49,Booker T. & the M.G.'s,Boot-Leg,122559,2yKckQYfoCpGqcp9JoUdh2
2089,2023-09-04 02:51,Creedence Clearwater Revival,Fortunate Son,140772,4BP3uh0hFLFRb5cjsgLqDh
2090,2023-09-04 02:54,Dusty Springfield,Spooky (Single Version),164932,4RYwE31p4KflK1h7J7m1Yt
2091,2023-09-04 02:56,Otis Redding,(Sittin' On) the Dock of the Bay,163755,3zBhihYUHBmGd2bcQIobrF
2092,2023-09-04 03:00,Stevie Wonder,We Can Work It Out,199506,41q8ZiB3LZl4HRmmzUTIo4
2093,2023-09-04 03:03,Paul Simon,50 Ways to Leave Your Lover,217346,6Qb7gtV6Q4MnUjSbkFcopl
2094,2023-09-04 03:06,Desmond Dekker,(Poor Mi) Israelites,153663,6zsH33Xbm0gAtBTx9R2vP0
2095,2023-09-04 03:09,Gloria Jones,Tainted Love,162946,2ADfheRRkK5P2f1t8si3Lj
2096,2023-09-04 03:11,Barrett Strong,Money (That's What I Want) - Single Version / Mono,158492,6OsefWNJtsWqO7myze1HEX
2097,2023-09-04 03:14,Dusty Springfield,Son of a Preacher Man,149159,7odHgoLFi3GQ90E9PeraI3
2098,2023-09-04 03:17,Martha Reeves & The Vandellas,Dancing In The Street,165226,6rLqjzGV5VMLDWEnuUqi8q
2099,2023-09-04 03:19,Sam & Dave,Soul Man,158999,4eGHlplaq1ME8oetnTuFFf
2100,2023-09-04 03:21,Bill Withers,Ain't No Sunshine,125092,7F3WTjeqzK6wurRKoWgeNc
2101,2023-09-04 21:51,The Maytals,54-46 That's My Number,179118,3mqktr2zCP24NeXzVY0vhe
2102,2023-09-05 04:00,Jason Derulo,Talk Dirty (feat. 2 Chainz),9514,6g6A7qNhTfUgOSH7ROOxTD
2103,2023-09-05 04:01,Jason Derulo,Whatcha Say,24575,67T6l4q3zVjC5nZZPXByU8
2104,2023-09-05 04:01,Jason Derulo,Coño,17685,5DV4ZSCqbFv74ui3ZhimXo
2105,2023-09-05 04:01,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",16874,4QtiVmuA88tPQiCOHZuQ5b
2106,2023-09-05 04:02,Jason Derulo,Mamacita (feat. Farruko),33706,7iwhbx1YQcQ675DTj6AmAb
2107,2023-09-05 04:02,Jason Derulo,Jiggle Jiggle (Jason Derulo x Duke & Jones x Louis Theroux x Amelia Dimz),10111,332xSCN5xTnJYnuyobZmy7
2108,2023-09-05 04:02,Jason Derulo,Ridin' Solo,4735,6BaxqcoEM9r3LXisTyJjST
2109,2023-09-05 04:07,Jason Derulo,Jiggle Jiggle (Jason Derulo x Duke & Jones x Louis Theroux x Amelia Dimz),21311,332xSCN5xTnJYnuyobZmy7
2110,2023-09-05 18:25,Jason Derulo,Jiggle Jiggle (Jason Derulo x Duke & Jones x Louis Theroux x Amelia Dimz),45278,332xSCN5xTnJYnuyobZmy7
2111,2023-09-08 01:42,Eva Cassidy,Songbird,25274,7G86DBnh06o8lrS5FLmriW
2112,2023-09-08 01:42,Sugababes,Too Lost In You - Love Actually Version,22175,5pExhbep7602RzpiEEaLHt
2113,2023-09-08 01:43,Craig Armstrong,Glasgow Love Theme,82163,2dz5fCXiNZk4W5Qptpmfgm
2114,2023-09-08 01:49,aizy,Both Sides Now,327471,0
2115,2023-09-08 01:49,Joni Mitchell,A Case of You,8394,7shVwhUdVbHpykOfbzvDc1
2116,2023-09-08 01:52,Graham Nash,Our House - Demo,163325,0vItJLwvxJzu5PPw6o62A6
2117,2023-09-08 01:56,Joni Mitchell,A Case of You,263480,7shVwhUdVbHpykOfbzvDc1
2118,2023-09-08 02:01,The Chieftains,The Magdalene Laundries,298293,2tUzZiFwDCpIx6Hfa8ofoW
2119,2023-09-08 02:03,Roger Waters,Goodbye Blue Sky - Live In Berlin,101808,1sNsU0aOPkhloRCQBiI0nd
2120,2023-09-08 02:05,Joni Mitchell,Hejira - Live,124017,5Z2M3AeQOsL2QHqruAX3R0
2121,2023-09-08 02:06,Rubén Blades,Cuentas del Alma - Live,91939,1ZW0XSXQw3bGXHu0TB5RGC
2122,2023-09-08 02:07,Rubén Blades,Muévete - Live,56587,1qCJJwdQ792dja6EvVDjXk
2123,2023-09-08 02:11,U2,Maggie's Farm - Live,241220,0
2124,2023-09-08 02:13,Joan Baez,The Times They Are A-Changin' - Live,108135,1f8PgWOHiZyPTaEOt6vyNf
2125,2023-09-08 02:16,Joan Baez,Shout - Live,190124,3AD1jnfnk3Jt58ldlyeOJS
2126,2023-09-08 02:19,Joan Baez,No Woman No Cry - Live,132237,0ymGJ8xy4gMjDOGKaizApz
2127,2023-09-08 03:40,Sonya Belousova,Toss A Coin To Your Witcher,190306,7iQM9DQUFKUSNjVt8GQZV2
2128,2023-09-08 03:43,Joseph Trapanese,Burn Butcher Burn,159430,6Hp57iv0VLGgmWyOFx8iUm
2129,2023-09-08 03:45,Joseph Trapanese,Whoreson Prison Blues,127108,1B2156X1TLuhzMcpaDt8f5
2130,2023-09-08 03:47,Sonya Belousova,Her Sweet Kiss,120213,5ifi01PWSK7Nx1FbIZ0jT8
2131,2023-09-08 03:50,Joey Batey,The Ride of the Witcher (feat. Percival Schuttenbach) - from The Witcher: Season 3,203264,5F4hjWU7HVUK8i0pNlDRhM
2132,2023-09-08 03:54,Joseph Trapanese,The Golden One,203300,5XY0TCgfr2MqwfByeZCoVs
2133,2023-09-08 03:58,Joey Batey,"Song of the Seven (From the Netflix Series ""The Witcher: Blood Origin"")",227162,6h1nuPZk9fQjjgKEuiRJOf
2134,2023-09-08 03:59,Sonya Belousova,The Fishmonger's Daughter,76146,4n3axXPWHMpFBMGZ4GMhgM
2135,2023-09-08 04:11,Joey Batey,Extraordinary Things,559335,0rzL1SeARBlazMD3laG6WM
2136,2023-09-08 04:14,Joey Batey,Enchanted Flowers (feat. Percival Schuttenbach),181064,4j3WC1onpCgaShBjUMxqyA
2137,2023-09-08 04:18,Joey Batey,The Ride of the Witcher (feat. Percival Schuttenbach) - from The Witcher: Season 3,203264,5F4hjWU7HVUK8i0pNlDRhM
2138,2023-09-08 04:18,Joey Batey,"Song of the Seven (From the Netflix Series ""The Witcher: Blood Origin"")",0,6h1nuPZk9fQjjgKEuiRJOf
2139,2023-09-08 04:20,Joseph Trapanese,Ravka,118630,1wkoNWQNsmsImjB31h1M1c
2140,2023-09-08 04:21,Sonya Belousova,Geralt of Rivia,112186,1hDwBeBz3G5xVYftAjK2BQ
2141,2023-09-08 04:25,Sonya Belousova,Toss A Coin To Your Witcher,190306,7iQM9DQUFKUSNjVt8GQZV2
2142,2023-09-08 04:28,Sonya Belousova,Happy Childhoods Make For Dull Company,196428,1Ny6vWtIlFvPMFLZzUjrlB
2143,2023-09-08 04:33,Sonya Belousova,The Time of Axe and Sword Is Now,296602,6BTTmqavOi1KKpMBMRiYZ8
2144,2023-09-08 04:33,Sonya Belousova,They're Alive,30072,0
2145,2023-09-08 04:35,Sonya Belousova,Tomorrow I'll Leave Blaviken For Good,93920,6eoXV1fjEBB9ussPSftEwA
2146,2023-09-08 04:37,Sonya Belousova,Her Sweet Kiss,120213,5ifi01PWSK7Nx1FbIZ0jT8
2147,2023-09-08 04:41,Sonya Belousova,It's an Ultimatum,234963,0
2148,2023-09-08 04:42,Sonya Belousova,Round of Applause,69680,7gu99i0zbE2SIKzXkKW8ZA
2149,2023-09-08 04:45,Sonya Belousova,Marilka That's My Name,167877,4U6gIusvEnrkrSqJDQxCKA
2150,2023-09-08 04:47,Sonya Belousova,I'm Helping the Idiot,164853,0
2151,2023-09-08 04:53,Sonya Belousova,The Knight Who Was Taught to Save Dragons,305510,6KZWM62G22AAOATjRKkHs9
2152,2023-09-08 04:57,Sonya Belousova,Ragamuffin,260328,4Q4OPuuuCJ4KHQ5EJvGLIz
2153,2023-09-08 04:59,Sonya Belousova,The Last Rose of Cintra,143786,0AYPWlZmdBqukG0OOp2Ine
2154,2023-09-08 05:02,Sonya Belousova,Late Wee Pups Don't Get to Bark,159441,2PPh5d93KFv70OUaUcqDtb
2155,2023-09-08 05:06,Sonya Belousova,You Will Rule This Land Someday,271354,28eSkxyYbmE89HIeZTMnsC
2156,2023-09-08 05:08,Sonya Belousova,The Fishmonger's Daughter,76146,4n3axXPWHMpFBMGZ4GMhgM
2157,2023-09-08 05:09,Sonya Belousova,Blaviken Inn,94320,1iRG2KAY5bVz7HncTQF14h
2158,2023-09-08 05:13,Sonya Belousova,Man in Black,244128,3HHc8Vff5i1ogMlXHEoogb
2159,2023-09-08 05:17,Sonya Belousova,The Great Cleansing,244223,2lL0L2vPfIZ9xdxpEJiQ3S
2160,2023-09-08 05:22,Sonya Belousova,The Law of Surprise,270368,6Sorz09TdlUnyo2Ja4uNzb
2161,2023-09-08 05:23,Sonya Belousova,Battle of Marnadal,78415,4hD8Y7hZh8btoxflDyLugZ
2162,2023-09-08 05:26,Sonya Belousova,Pretty Ballads Hide Bastard Truths,139840,3fcGcamR01XVSsV44qbNke
2163,2023-09-08 05:27,Sonya Belousova,Giltine the Artist,65377,7LjkYjpf2uURgrZoCi5KOj
2164,2023-09-08 05:28,Joseph Trapanese,I Importune You (feat. Percival Schuttenbach),69636,7muq4xFFXRAZ7Kl3ZFPZNf
2165,2023-09-08 05:30,Lorne Balfe,"Egwene al'Vere - from The Wheel of Time: Season 2, a Prime Video Original Series",90000,1pUpYWRubFMzugCP4jIcdi
2166,2023-09-08 05:36,Joseph Trapanese,Burn Butcher Burn,159430,6Hp57iv0VLGgmWyOFx8iUm
2167,2023-09-08 05:38,Joseph Trapanese,Whoreson Prison Blues,127108,1B2156X1TLuhzMcpaDt8f5
2168,2023-09-08 05:40,Sonya Belousova,Her Sweet Kiss,120213,5ifi01PWSK7Nx1FbIZ0jT8
2169,2023-09-08 05:44,Joey Batey,The Ride of the Witcher (feat. Percival Schuttenbach) - from The Witcher: Season 3,203264,5F4hjWU7HVUK8i0pNlDRhM
2170,2023-09-08 05:47,Joseph Trapanese,The Golden One,203300,5XY0TCgfr2MqwfByeZCoVs
2171,2023-09-08 05:51,Joey Batey,"Song of the Seven (From the Netflix Series ""The Witcher: Blood Origin"")",227162,6h1nuPZk9fQjjgKEuiRJOf
2172,2023-09-08 05:52,Sonya Belousova,The Fishmonger's Daughter,76146,4n3axXPWHMpFBMGZ4GMhgM
2173,2023-09-08 05:55,Joey Batey,Extraordinary Things,199569,0rzL1SeARBlazMD3laG6WM
2174,2023-09-08 05:58,Joey Batey,Enchanted Flowers (feat. Percival Schuttenbach),181064,4j3WC1onpCgaShBjUMxqyA
2175,2023-09-08 06:01,Joey Batey,The Ride of the Witcher (feat. Percival Schuttenbach) - from The Witcher: Season 3,179259,5F4hjWU7HVUK8i0pNlDRhM
2176,2023-09-08 06:05,Sonya Belousova,Toss A Coin To Your Witcher,190306,7iQM9DQUFKUSNjVt8GQZV2
2177,2023-09-08 06:07,Joseph Trapanese,Burn Butcher Burn,159430,6Hp57iv0VLGgmWyOFx8iUm
2178,2023-09-08 06:09,Joseph Trapanese,Whoreson Prison Blues,127108,1B2156X1TLuhzMcpaDt8f5
2179,2023-09-08 06:11,Sonya Belousova,Her Sweet Kiss,120213,5ifi01PWSK7Nx1FbIZ0jT8
2180,2023-09-08 06:15,Joey Batey,The Ride of the Witcher (feat. Percival Schuttenbach) - from The Witcher: Season 3,203264,5F4hjWU7HVUK8i0pNlDRhM
2181,2023-09-08 06:32,Joseph Trapanese,The Golden One,203300,5XY0TCgfr2MqwfByeZCoVs
2182,2023-09-08 06:36,Joey Batey,"Song of the Seven (From the Netflix Series ""The Witcher: Blood Origin"")",227162,6h1nuPZk9fQjjgKEuiRJOf
2183,2023-09-08 06:37,Sonya Belousova,The Fishmonger's Daughter,76146,4n3axXPWHMpFBMGZ4GMhgM
2184,2023-09-08 06:41,Joey Batey,Enchanted Flowers (feat. Percival Schuttenbach),10624,4j3WC1onpCgaShBjUMxqyA
2185,2023-09-08 06:41,Joey Batey,Extraordinary Things,199569,0rzL1SeARBlazMD3laG6WM
2186,2023-09-08 06:47,Joey Batey,Extraordinary Things,394756,0rzL1SeARBlazMD3laG6WM
2187,2023-09-08 06:50,Joey Batey,Enchanted Flowers (feat. Percival Schuttenbach),181064,4j3WC1onpCgaShBjUMxqyA
2188,2023-09-08 06:56,Joey Batey,The Ride of the Witcher (feat. Percival Schuttenbach) - from The Witcher: Season 3,333745,5F4hjWU7HVUK8i0pNlDRhM
2189,2023-09-08 06:56,Joey Batey,"Song of the Seven (From the Netflix Series ""The Witcher: Blood Origin"")",15199,6h1nuPZk9fQjjgKEuiRJOf
2190,2023-09-08 06:58,Joseph Trapanese,Burn Butcher Burn,130253,6Hp57iv0VLGgmWyOFx8iUm
2191,2023-09-08 07:00,Joseph Trapanese,Whoreson Prison Blues,120509,1B2156X1TLuhzMcpaDt8f5
2192,2023-09-08 07:01,Joey Batey,The Ride of the Witcher (feat. Percival Schuttenbach) - from The Witcher: Season 3,11575,5F4hjWU7HVUK8i0pNlDRhM
2193,2023-09-08 07:06,Joey Batey,Enchanted Flowers (feat. Percival Schuttenbach),292583,4j3WC1onpCgaShBjUMxqyA
2194,2023-09-08 07:22,Joseph Trapanese,Burn Butcher Burn,130983,6Hp57iv0VLGgmWyOFx8iUm
2195,2023-09-08 19:55,Joseph Trapanese,Burn Butcher Burn,164689,6Hp57iv0VLGgmWyOFx8iUm
2196,2023-09-08 19:57,Joseph Trapanese,Whoreson Prison Blues,127108,1B2156X1TLuhzMcpaDt8f5
2197,2023-09-08 19:59,Sonya Belousova,Her Sweet Kiss,120213,5ifi01PWSK7Nx1FbIZ0jT8
